name,Rarity,Alignment,Creature Level,Trait 1,Trait 2,Trait 3,Trait 4,Trait 5,Trait 6,Trait 7,Perception,HP,AC,Fort,Ref,Will,Fort DC,Ref DC,Will DC,speed_Land,speed_Fly,speed_Swim,spped_Burrow,speed_Climb,speed_Other,speed_Highest Overland,one_Immunity,one_Resistance,one_Weakness,many_Immunity,many_Resistance,many_Weakness,Attack 1,attack1_mod,Attack 2,attack2_mod,Attack 3,attack3_mod,Attack 4,attack4_mod,Attack 5,attack5_mod,Attack 6,attack6_mod,Attack 7,attack7_mod,Max HB,Spells 1,spell1_mod,Spells 2,spell2_mod,Spells 3,spell3_mod,Max DC,SPAtk 1,SPAtk 2,SPAtk 3,Max SPAtk,dmg_acid,dmg_cold,dmg_electricity,dmg_fire,dmg_sonic,dmg_Negative,dmg_Positive,dmg_Mental,dmg_Poison,dmg_Force,dmg_Bludgeoning,dmg_Piercing,dmg_Slashing,dmg_Persistent,dmg_Bleed,dmg_Lawful,dmg_Chaotic,dmg_Good,dmg_Evil,dmg_Magical,Reaction 1,Reaction 2,Reaction 3,Attack Op
ZHUGHURR,Common,Neutral Evil,3,Goblin,Humanoid,,,,,,8,44,20,9,10,6,-1,,,25,,,,,,25,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Melee dagger +11 (agile, versatile S), Damage 1d4+6 piercing",11,"Melee sickle +11 (agile, finesse, trip), Damage 1d4+6 slashing",11,"Ranged dagger +10 (agile, thrown 10 feet, versatile S), Damage 1d4+6 piercing",10,"You can throw this weapon as a ranged attack, and it is a ranged weapon when thrown. A thrown weapon adds your Strength modifier to damage just like a melee weapon does. When this trait appears on a melee weapon, it also includes the range increment. Ranged weapons with this trait use the range increment specified in the weapones Range entry.",,"You can throw this weapon as a ranged attack, and it is a ranged weapon when thrown. A thrown weapon adds your Strength modifier to damage just like a melee weapon does. When this trait appears on a melee weapon, it also includes the range increment. Ranged weapons with this trait use the range increment specified in the weapones Range entry.",,0,,0,,11,0,,0,,0,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,FALSE
BUGBEAR TORMENTOR,Common,Neutral Evil,3,Goblin,Humanoid,,,,,,8,44,20,9,10,6,-1,,,25,,,,,,25,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Melee dagger +11 (agile, versatile S), Damage 1d4+6 piercing",11,"Melee sickle +11 (agile, finesse, trip), Damage 1d4+6 slashing",11,"Ranged dagger +10 (agile, thrown 10 feet, versatile S), Damage 1d4+6 piercing",10,"You can throw this weapon as a ranged attack, and it is a ranged weapon when thrown. A thrown weapon adds your Strength modifier to damage just like a melee weapon does. When this trait appears on a melee weapon, it also includes the range increment. Ranged weapons with this trait use the range increment specified in the weapones Range entry.",,"You can throw this weapon as a ranged attack, and it is a ranged weapon when thrown. A thrown weapon adds your Strength modifier to damage just like a melee weapon does. When this trait appears on a melee weapon, it also includes the range increment. Ranged weapons with this trait use the range increment specified in the weapones Range entry.",,0,,0,,11,0,,0,,0,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,FALSE
BUGUL NOZ,Rare,Chaotic Neutral,12,Fey,,,,,,,23,200,31,22,25,23,,,,25,,,,,forest jaunt,25,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"Melee claw +23 (magical), Damage 3d8+6 piercing",23,"Ranged rock +25 (range increment 30 feet), Damage 2d8+6 bludgeoning",25,0,,0,,0,,0,,0,,25,"Primal Innate Spells DC 33; 3rd blindness (c3973), wandereres guide; 2nd pass without trace; Cantrips (3rd) dancing lights",33,0,,0,,33,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,FALSE
DEBILITATED BULETTE,Uncommon,Neutral,6,Animal,,,,,,,14,80,26,18,14,11,,-2,,40,,,30,,powerful jumper,40,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Melee jaws +17, Damage 2d8+9 piercing",17,"Melee claw +17 (agile), Damage 2d6+7 slashing",17,0,,0,,0,,0,,0,,17,0,,0,,0,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,FALSE
BULETTE,Common,Neutral,8,Animal,,,,,,,16,120,30,20,16,14,,-4,,40,,,30,,powerful jumper,40,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Melee jaws +21, Damage 2d10+10 piercing",21,"Melee claw +21 (agile), Damage 2d8+10 slashing",21,0,,0,,0,,0,,0,,21,0,,0,,0,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,FALSE
BUNYIP,Common,Neutral,3,Animal,Aquatic,,,,,,10,45,19,9,12,6,,,,10,,40,,,,10,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Melee jaws +11, Damage 1d10+4 piercing plus 1d6 persistent bleed",11,"Melee tail +11 (agile), Damage 1d8+4 bludgeoning",11,0,,0,,0,,0,,0,,11,0,,0,,0,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,FALSE
SADDLEBACK BUNYIP,Uncommon,Neutral,3,Animal,,,,,,,10,45,19,9,12,6,,,,10,,40,,,,10,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Melee jaws +11, Damage 1d10+4 piercing plus 1d6 persistent bleed",11,"Melee tail +11 (agile), Damage 1d8+4 bludgeoning",11,0,,0,,0,,0,,0,,11,0,,0,,0,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,FALSE
SADDLEBACK BUNYIP,Uncommon,Neutral,3,Animal,,,,,,,10,45,19,9,12,6,,,,10,,40,,,,10,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Melee jaws +11, Damage 1d10+4 piercing plus 1d6 persistent bleed",11,"Melee tail +11 (agile), Damage 1d8+4 bludgeoning",11,0,,0,,0,,0,,0,,11,0,,0,,0,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,FALSE
BUSO FARMER,Common,Neutral Evil,3,Humanoid,,,,,,,8,48,18,9,6,8,,-2,,25,,,,,,25,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Melee kukri +11 (agile, trip), Damage 1d6+6 slashing",11,"Ranged javelin +8 (thrown 30 feet), Damage 1d6+6 piercing",8,"You can throw this weapon as a ranged attack, and it is a ranged weapon when thrown. A thrown weapon adds your Strength modifier to damage just like a melee weapon does. When this trait appears on a melee weapon, it also includes the range increment. Ranged weapons with this trait use the range increment specified in the weapones Range entry.",,0,,0,,0,,0,,11,0,,0,,0,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,FALSE
CALATHGAR,Common,Neutral,4,Cold,Plant,,,,,,10,75,21,10,13,10,-1,,,20,,,,20,,20,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"Melee flower +13 (finesse), Damage 2d6+4 bludgeoning plus 1d6 cold",13,"Melee tendril +13 (agile, finesse), Damage 2d4+4 slashing plus 1d4 cold",13,0,,0,,0,,0,,0,,13,0,,0,,0,,,,,,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,FALSE
CALIGNI DANCER,Common,Chaotic Neutral,1,Caligni,Humanoid,,,,,,6,18,17,7,9,4,,,,25,,,,,,25,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Melee baton +9 (agile, finesse, shove), Damage 1d4 bludgeoning",9,"Melee dagger +9 (agile, finesse, versatile S), Damage 1d4 piercing",9,"Ranged dagger +9 (agile, thrown 10 feet, versatile S), Damage 1d4 piercing",9,"You can throw this weapon as a ranged attack, and it is a ranged weapon when thrown. A thrown weapon adds your Strength modifier to damage just like a melee weapon does. When this trait appears on a melee weapon, it also includes the range increment. Ranged weapons with this trait use the range increment specified in the weapones Range entry.",,"You can throw this weapon as a ranged attack, and it is a ranged weapon when thrown. A thrown weapon adds your Strength modifier to damage just like a melee weapon does. When this trait appears on a melee weapon, it also includes the range increment. Ranged weapons with this trait use the range increment specified in the weapones Range entry.",,0,,0,,9,"Occult Innate Spells DC 16; Cantrips (1st) counter performance (visual only; Core Rulebook 386), inspire courage (Core Rulebook 386)",16,0,,0,,16,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Distracting Frolic (fortune, manipulate) Trigger An ally within 10 feet of the dancer rolls a saving throw against a mental or illusion effect. Effect The target ally can roll the save twice and take the better result.",,,FALSE
MORVIGGUS,Common,Chaotic Neutral,2,Caligni,Humanoid,,,,,,8,30,19,9,10,6,,,,25,,,,,,25,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Melee dagger +10 (agile, finesse, versatile S), Damage 1d4+4 piercing plus black smear poison",10,"Ranged dagger +10 (agile, thrown 10 feet, versatile S), Damage 1d4 piercing plus black smear poison",10,"You can throw this weapon as a ranged attack, and it is a ranged weapon when thrown. A thrown weapon adds your Strength modifier to damage just like a melee weapon does. When this trait appears on a melee weapon, it also includes the range increment. Ranged weapons with this trait use the range increment specified in the weapones Range entry.",,"You can throw this weapon as a ranged attack, and it is a ranged weapon when thrown. A thrown weapon adds your Strength modifier to damage just like a melee weapon does. When this trait appears on a melee weapon, it also includes the range increment. Ranged weapons with this trait use the range increment specified in the weapones Range entry.",,0,,0,,0,,10,Occult Innate Spells DC 15; 2nd darkness (at will); Cantrips (1st) detect magic,15,0,,0,,15,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,FALSE
TIANO,Common,Chaotic Neutral,2,Caligni,Humanoid,,,,,,8,30,19,9,10,6,,,,25,,,,,,25,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Melee dagger +10 (agile, finesse, versatile S), Damage 1d4+4 piercing plus black smear poison",10,"Ranged dagger +10 (agile, thrown 10 feet, versatile S), Damage 1d4 piercing plus black smear poison",10,"You can throw this weapon as a ranged attack, and it is a ranged weapon when thrown. A thrown weapon adds your Strength modifier to damage just like a melee weapon does. When this trait appears on a melee weapon, it also includes the range increment. Ranged weapons with this trait use the range increment specified in the weapones Range entry.",,"You can throw this weapon as a ranged attack, and it is a ranged weapon when thrown. A thrown weapon adds your Strength modifier to damage just like a melee weapon does. When this trait appears on a melee weapon, it also includes the range increment. Ranged weapons with this trait use the range increment specified in the weapones Range entry.",,0,,0,,0,,10,Occult Innate Spells DC 15; 2nd darkness (at will); Cantrips (1st) detect magic,15,0,,0,,15,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,FALSE
CALIGNI CREEPER,Common,Chaotic Neutral,2,Caligni,Humanoid,,,,,,8,30,19,9,10,6,,,,25,,,,,,25,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Melee dagger +10 (agile, finesse, versatile S), Damage 1d4+4 piercing plus black smear poison",10,"Ranged dagger +10 (agile, thrown 10 feet, versatile S), Damage 1d4 piercing plus black smear poison",10,"You can throw this weapon as a ranged attack, and it is a ranged weapon when thrown. A thrown weapon adds your Strength modifier to damage just like a melee weapon does. When this trait appears on a melee weapon, it also includes the range increment. Ranged weapons with this trait use the range increment specified in the weapones Range entry.",,"You can throw this weapon as a ranged attack, and it is a ranged weapon when thrown. A thrown weapon adds your Strength modifier to damage just like a melee weapon does. When this trait appears on a melee weapon, it also includes the range increment. Ranged weapons with this trait use the range increment specified in the weapones Range entry.",,0,,0,,0,,10,Occult Innate Spells DC 15; 2nd darkness (at will); Cantrips (1st) detect magic,15,0,,0,,15,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,FALSE
CALIGNI SLAYER,Uncommon,Chaotic Evil,3,Caligni,Humanoid,,,,,,8,45,19,9,12,6,,,,25,,,,,,25,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Melee kukri +11 (agile, finesse, trip), Damage 1d6+3 slashing plus black smear poison",11,0,,0,,0,,0,,0,,0,,11,"Occult Innate Spells DC 20, attack +12; 2nd darkness (at will), death knell, phantom pain, spectral hand; Cantrips (2nd) chill touch, daze, detect magic, shield",20,0,,0,,20,12,,,12,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,FALSE
CALIGNI STALKER,Common,Chaotic Neutral,4,Caligni,Humanoid,,,,,,10,60,21,10,13,8,-1,,,25,,,,,,25,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Melee shortsword +13 (agile, finesse, versatile S), Damage 1d6+7 piercing plus black smear poison (see below)",13,"You can throw this weapon as a ranged attack, and it is a ranged weapon when thrown. A thrown weapon adds your Strength modifier to damage just like a melee weapon does. When this trait appears on a melee weapon, it also includes the range increment. Ranged weapons with this trait use the range increment specified in the weapones Range entry.",,0,,0,,0,,0,,0,,13,"Occult Innate Spells DC 19; 2nd darkness (at will), obscuring mist (at will); Cantrips (2nd) detect magic",19,0,,0,,19,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,FALSE
CALIGNI VANGUARD,Rare,Lawful Evil,5,Caligni,Humanoid,,,,,,13,50,24,14,8,11,,-6,,25,,,,,,25,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"Melee greatsword +16 (versatile P), Damage 1d12+8 slashing",16,"Ranged composite longbow +10 (deadly d10, range increment 100 feet, volley), Damage 1d8+5 piercing",10,0,,0,,0,,0,,0,,16,0,,0,,0,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Attack of Opportunity Trigger A creature within the monsteres reach uses a manipulate action or a move action, makes a ranged attack, or leaves a square during a move action ites using. Effect The monster attempts a melee Strike against the triggering creature. If the attack is a critical hit and the trigger was a manipulate action, the monster disrupts that action. This Strike doesnet count toward the monsteres multiple attack penalty, and its multiple attack penalty doesnet apply to this Strike.",,,TRUE
CALIGNI CALLER,Uncommon,Chaotic Evil,6,Caligni,Humanoid,,,,,,11,70,24,9,15,11,-5,,,25,,,,,,25,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Melee dagger +15 (agile, finesse, versatile S), Damage 1d4+4 piercing plus 1d6 negative",15,"You can throw this weapon as a ranged attack, and it is a ranged weapon when thrown. A thrown weapon adds your Strength modifier to damage just like a melee weapon does. When this trait appears on a melee weapon, it also includes the range increment. Ranged weapons with this trait use the range increment specified in the weapones Range entry.",,0,,0,,0,,0,,0,,15,"Occult Innate Spells DC 24, attack +16; 5th shadow walk; 4th darkness; 3rd chilling darkness (c3972), grim tendrils (c3973); 2nd darkness (at will); Cantrips (3rd) chill touch, detect magic",24,0,,0,,24,16,,,16,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,FALSE
CALIGNI DEFENDER,Rare,Chaotic Neutral,8,Caligni,Humanoid,,,,,,16,125,28,13,19,16,-5,,,25,,,,,,25,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Melee shortsword +19 (agile, finesse, versatile S), Damage 1d6+8 piercing plus black smear poison",19,"Ranged shortbow +19 (deadly d10, range increment 60 feet, reload 0), Damage 1d6+8 piercing plus black smear poison",19,0,,0,,0,,0,,0,,19,"Occult Innate Spells DC 24; 2nd darkness (at will), obscuring mist (at will); Cantrips (3rd) detect magic",24,0,,0,,24,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Attack of Opportunity Trigger A creature within the monsteres reach uses a manipulate action or a move action, makes a ranged attack, or leaves a square during a move action ites using. Effect The monster attempts a melee Strike against the triggering creature. If the attack is a critical hit and the trigger was a manipulate action, the monster disrupts that action. This Strike doesnet count toward the monsteres multiple attack penalty, and its multiple attack penalty doesnet apply to this Strike.",,,TRUE
CALIKANG,Uncommon,Neutral,12,Humanoid,,,,,,,22,235,31,23,22,20,,,,35,,,,,,35,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Melee longsword +28 (magical, reach 10 feet, versatile P), Damage 2d8+15 slashing",28,"Melee fist +25 (agile, reach 10 feet, nonlethal), Damage 3d8+13 bludgeoning",25,0,,0,,0,,0,,0,,28,Arcane Innate Spells DC 28; 6th chain lightning; 1st magic weapon (at will); Constant true seeing,28,0,,0,,28,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,FALSE
CAMARACH,Uncommon,Chaotic Neutral,17,Monitor,,,,,,,27,320,40,31,26,29,,-4,,,60,60,,,,60,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"Melee jaws +35 (magical, reach 20 feet), Damage 3d10+18 piercing plus Improved Grab",35,0,,0,,0,,0,,0,,0,,35,"Occult Innate Spells DC 43; 9th project image (at will; see project false image); 8th hallucination (c3973), 5th mind probe (c3973); Constant (7th) tongues",43,0,,0,,43,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,FALSE
CAMEL,Common,Neutral,1,Animal,,,,,,,4,20,15,9,8,4,,,,35,,,,,,35,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Melee jaws +7, Damage 1d6+4 piercing",7,"Ranged spit +6, Effect camel spit",6,0,,0,,0,,0,,0,,7,0,,0,,0,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,FALSE
CARBUNCLE,Rare,Neutral,1,Beast,,,,,,,7,20,16,8,3,6,,-3,,15,,,,,,15,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Melee jaws +5 (finesse), Damage 1d6 piercing",5,0,,0,,0,,0,,0,,0,,5,"Primal Innate Spells DC 18; 3rd levitate (at will, self only); 1st jump (at will); Cantrips (1st) daze",18,0,,0,,18,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Fatal Faker (magical tradition: arcane Arcane spellcasters use logic and rationality to categorize the magic inherent in the world around them. Because of its far-reaching approach, the arcane tradition has the broadest spell list, though ites generally poor at affecting the spirit or the soul. Wizards are the most iconic arcane spellcasters, poring over tomes and grimoires, though arcane sorcerers study the secrets of their blood to unlock the power within themselves.&gt;arcane, conjuration, teleportation) Trigger The carbuncle takes damage; Effect The carbuncle feigns death by teleporting away and leaving a replica of its corpse behind, creating a colorful flash of light and a croaking sound. The real carbuncle transports to a clear space within 30 feet that it can see, and a hollow shell remains behind. The fake body appears solid until it is touched, at which point it crumbles to dust.",,,FALSE
FIERY LEOPARD,Unique,Neutral,1,Animal,,,,,,,6,20,17,6,8,4,-1,,,30,,,,20,,30,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"Melee jaws +8 (finesse), Damage 1d8+1 piercing plus 1 fire plus grab",8,"Melee claw +8 (agile, finesse), Damage 1d4+1 slashing plus 1 fire",8,0,,0,,0,,0,,0,,8,0,,0,,0,,,,,,,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,FALSE
LEOPARD,Common,Neutral,2,Animal,,,,,,,7,30,18,8,10,5,,,,30,,,,20,,30,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Melee jaws +10 (finesse), Damage 1d10+3 piercing plus Grab",10,"Melee claw +10 (agile, finesse); Damage 1d6+3 slashing",10,"You can throw this weapon as a ranged attack, and it is a ranged weapon when thrown. A thrown weapon adds your Strength modifier to damage just like a melee weapon does. When this trait appears on a melee weapon, it also includes the range increment. Ranged weapons with this trait use the range increment specified in the weapones Range entry.",,0,,0,,0,,0,,10,0,,0,,0,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,FALSE
HARRIET,Common,Neutral,3,Animal,,,,,,,9,45,19,9,10,7,,,,30,,,,,,30,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Melee jaws +11, Damage 1d10+6 piercing plus Grab",11,Melee claw +11 (agile); Damage 1d8+6 slashing,11,"You can throw this weapon as a ranged attack, and it is a ranged weapon when thrown. A thrown weapon adds your Strength modifier to damage just like a melee weapon does. When this trait appears on a melee weapon, it also includes the range increment. Ranged weapons with this trait use the range increment specified in the weapones Range entry.",,0,,0,,0,,0,,11,0,,0,,0,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,FALSE
LION,Common,Neutral,3,Animal,,,,,,,9,45,19,9,10,7,,,,30,,,,,,30,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Melee jaws +11, Damage 1d10+6 piercing plus Grab",11,Melee claw +11 (agile); Damage 1d8+6 slashing,11,"You can throw this weapon as a ranged attack, and it is a ranged weapon when thrown. A thrown weapon adds your Strength modifier to damage just like a melee weapon does. When this trait appears on a melee weapon, it also includes the range increment. Ranged weapons with this trait use the range increment specified in the weapones Range entry.",,0,,0,,0,,0,,11,0,,0,,0,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,FALSE
SMOLDERING LEOPARD,Uncommon,Neutral Evil,3,Animal,Fiend,,,,,,11,45,19,9,11,6,,,,30,,,,20,,30,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"Melee jaws +12 (finesse), Damage 1d10+3 piercing plus 1d4 fire and Grab",12,"Melee claw +12 (agile, finesse); Damage 1d6+3 slashing plus 1d4 fire",12,"You can throw this weapon as a ranged attack, and it is a ranged weapon when thrown. A thrown weapon adds your Strength modifier to damage just like a melee weapon does. When this trait appears on a melee weapon, it also includes the range increment. Ranged weapons with this trait use the range increment specified in the weapones Range entry.",,0,,0,,0,,0,,12,0,,0,,0,,,,,,,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,FALSE
TIGER,Common,Neutral,4,Animal,,,,,,,12,60,21,13,11,8,,,,30,,,,,,30,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Melee jaws +13, Damage 1d10+7 piercing plus Grab",13,"Melee claw +13 (agile), Damage 1d8+7 slashing",13,"You can throw this weapon as a ranged attack, and it is a ranged weapon when thrown. A thrown weapon adds your Strength modifier to damage just like a melee weapon does. When this trait appears on a melee weapon, it also includes the range increment. Ranged weapons with this trait use the range increment specified in the weapones Range entry.",,0,,0,,0,,0,,13,0,,0,,0,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,FALSE
SMILODON,Common,Neutral,6,Animal,,,,,,,14,110,23,15,12,10,,-1,,30,,,,,,30,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Melee fangs +16, Damage 2d10+6 piercing plus Grab",16,"Melee claw +16 (agile), Damage 2d8+6 slashing plus Grab",16,"You can throw this weapon as a ranged attack, and it is a ranged weapon when thrown. A thrown weapon adds your Strength modifier to damage just like a melee weapon does. When this trait appears on a melee weapon, it also includes the range increment. Ranged weapons with this trait use the range increment specified in the weapones Range entry.",,0,,0,,0,,0,,16,0,,0,,0,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,FALSE
CAT SITH,Uncommon,Chaotic Neutral,6,Fey,,,,,,,14,110,23,14,17,14,,,,35,,,,,,35,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Melee jaws +12, Damage 2d12+3 piercing",12,"Melee claw +15 (agile, finesse), Damage 2d6+5 slashing plus cat sithes mark",15,0,,0,,0,,0,,0,,15,Occult Innate Spells DC 23; 3rd humanoid form (at will); 2nd paranoia (c3972),23,0,,0,,23,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,FALSE
